systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
YouTube_listVideos;83;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;959;451;1410;100;GPT-4o
YouTube_listVideos;84;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;968;433;1401;50;GPT-4o
YouTube_listVideos;85;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;871;599;1470;100;GPT-4o
YouTube_listVideos;86;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;871;530;1401;100;GPT-4o
YouTube_listVideos;87;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;872;518;1390;100;GPT-4o
YouTube_listVideos;88;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;871;457;1328;100;GPT-4o
YouTube_listVideos;89;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.85;880;515;1395;10000;GPT-4o
YouTube_listVideos;90;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntNonEqual;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;885;601;1486;10000;GPT-4o
YouTube_listVideos;91;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;871;564;1435;100;GPT-4o
YouTube_listVideos;92;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.8;871;522;1393;100;GPT-4o
YouTube_listVideos;93;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;871;508;1379;100;GPT-4o
YouTube_listVideos;94;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;871;531;1402;100;GPT-4o
YouTube_listVideos;95;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;935;487;1422;10000;GPT-4o
YouTube_listVideos;96;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;903;452;1355;10000;GPT-4o
YouTube_listVideos;97;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;795;511;1306;10000;GPT-4o
YouTube_listVideos;98;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;TP;TP;TP;0.9;845;461;1306;100;GPT-4o
YouTube_listVideos;99;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;812;444;1256;100;GPT-4o
YouTube_listVideos;100;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;811;514;1325;100;GPT-4o
YouTube_listVideos;101;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;803;436;1239;100;GPT-4o
YouTube_listVideos;102;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;785;465;1250;100;GPT-4o
YouTube_listVideos;103;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;803;407;1210;100;GPT-4o
YouTube_listVideos;104;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;792;413;1205;100;GPT-4o
YouTube_listVideos;105;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;802;464;1266;1000;GPT-4o
YouTube_listVideos;106;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;801;411;1212;10000;GPT-4o
YouTube_listVideos;107;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;807;401;1208;100;GPT-4o
YouTube_listVideos;108;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;815;420;1235;100;GPT-4o
YouTube_listVideos;109;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;808;444;1252;100;GPT-4o
YouTube_listVideos;110;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;815;417;1232;100;GPT-4o
YouTube_listVideos;111;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;806;414;1220;100;GPT-4o
YouTube_listVideos;112;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;810;437;1247;100;GPT-4o
YouTube_listVideos;113;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;840;514;1354;100;GPT-4o
YouTube_listVideos;114;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;808;455;1263;100;GPT-4o
YouTube_listVideos;115;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;853;442;1295;100;GPT-4o
YouTube_listVideos;116;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;853;453;1306;100;GPT-4o
YouTube_listVideos;117;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;855;538;1393;100;GPT-4o
YouTube_listVideos;118;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;853;453;1306;100;GPT-4o
YouTube_listVideos;119;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;853;443;1296;100;GPT-4o
YouTube_listVideos;120;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;810;433;1243;100;GPT-4o
YouTube_listVideos;121;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;805;418;1223;100;GPT-4o
YouTube_listVideos;122;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;812;424;1236;100;GPT-4o
YouTube_listVideos;123;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;816;489;1305;100;GPT-4o
YouTube_listVideos;124;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;807;482;1289;100;GPT-4o
YouTube_listVideos;125;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;821;526;1347;100;GPT-4o
YouTube_listVideos;126;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;815;403;1218;100;GPT-4o
YouTube_listVideos;127;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;819;474;1293;100;GPT-4o
YouTube_listVideos;128;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;812;470;1282;100;GPT-4o
YouTube_listVideos;129;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;811;444;1255;100;GPT-4o
YouTube_listVideos;130;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;803;415;1218;100;GPT-4o
YouTube_listVideos;131;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;802;499;1301;1000;GPT-4o
YouTube_listVideos;132;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;801;437;1238;1000;GPT-4o
YouTube_listVideos;133;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;806;461;1267;100;GPT-4o
YouTube_listVideos;134;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;821;484;1305;50;GPT-4o
YouTube_listVideos;135;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.95;815;495;1310;50;GPT-4o
YouTube_listVideos;136;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;819;487;1306;50;GPT-4o
YouTube_listVideos;137;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;744;439;1183;100;GPT-4o
YouTube_listVideos;138;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;743;423;1166;100;GPT-4o
YouTube_listVideos;139;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;735;448;1183;100;GPT-4o
YouTube_listVideos;140;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.7;733;391;1124;50;GPT-4o
YouTube_listVideos;141;daikon.inv.binary.sequenceString.MemberString;Array properties;YouTube_listVideos-daikon.inv.binary.sequenceString.MemberString;YouTube_listVideos-Array properties;FP;FP;TN;0.9;732;431;1163;50;GPT-4o
YouTube_listVideos;142;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;0.7;1036;421;1457;10000;GPT-4o
YouTube_listVideos;143;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;971;509;1480;100;GPT-4o
YouTube_listVideos;144;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;948;439;1387;1000;GPT-4o
YouTube_listVideos;145;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;999;479;1478;100;GPT-4o
YouTube_listVideos;146;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;1009;444;1453;10000;GPT-4o
YouTube_listVideos;147;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;984;457;1441;50;GPT-4o
YouTube_listVideos;148;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;0.7;1008;540;1548;10000;GPT-4o
YouTube_listVideos;149;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;971;480;1451;100;GPT-4o
YouTube_listVideos;150;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.6;935;515;1450;10000;GPT-4o
YouTube_listVideos;151;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.6;1010;412;1422;10000;GPT-4o
YouTube_listVideos;152;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;1001;469;1470;10000;GPT-4o
YouTube_listVideos;153;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;991;482;1473;50;GPT-4o
YouTube_listVideos;154;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;0.7;1016;492;1508;10000;GPT-4o
YouTube_listVideos;155;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;1052;505;1557;10000;GPT-4o
YouTube_listVideos;156;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;990;478;1468;10000;GPT-4o
YouTube_listVideos;157;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;1013;468;1481;10000;GPT-4o
YouTube_listVideos;158;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;1004;495;1499;10000;GPT-4o
YouTube_listVideos;159;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;967;440;1407;50;GPT-4o
YouTube_listVideos;160;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;0.9;995;499;1494;10000;GPT-4o
YouTube_listVideos;161;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;984;516;1500;10000;GPT-4o
YouTube_listVideos;162;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.9;966;484;1450;10000;GPT-4o
YouTube_listVideos;163;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;1009;381;1390;10000;GPT-4o
YouTube_listVideos;164;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.85;1000;431;1431;10000;GPT-4o
YouTube_listVideos;165;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.9;1002;437;1439;50;GPT-4o
YouTube_listVideos;166;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;0.7;1024;500;1524;10000;GPT-4o
YouTube_listVideos;167;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.7;1011;512;1523;10000;GPT-4o
YouTube_listVideos;168;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;982;464;1446;10000;GPT-4o
YouTube_listVideos;169;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;973;500;1473;10000;GPT-4o
YouTube_listVideos;170;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;TP;FP;FN;0.8;1045;536;1581;10000;GPT-4o
YouTube_listVideos;171;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;TP;FP;0.95;993;493;1486;10000;GPT-4o
YouTube_listVideos;172;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.IntGreaterThan;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;998;535;1533;10000;GPT-4o
YouTube_listVideos;173;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;YouTube_listVideos-daikon.inv.binary.twoScalar.NumericInt$Divides;YouTube_listVideos-Arithmetic comparisons;FP;FP;TN;0.8;990;427;1417;50;GPT-4o
